lag,match_type,lehrkraft_id,gruppe_id,teilnehmer_id,teacher_date,participant_time,teacher_dominante_dimension,participant_dominante_dimension,dominanz_match,teacher_dominante_dimension_wert,participant_dominante_dimension_wert,teacher_polaritaet_gesamt,participant_polaritaet_gesamt,polaritaet_match
2,same_or_following_session,18,6,22,2025-10-02,2025-11-12T17:10:00,kognition,methodik,0,0.47191393183509406,1.0,1,1,1
3,same_or_following_session,18,6,22,2025-10-02,2025-11-26T17:10:00,kognition,methodik,0,0.47191393183509406,0.6,1,1,1
0,same_or_following_session,18,6,22,2025-10-09,2025-10-22T17:10:00,performanz,methodik,0,0.484574248273146,1.0,1,1,1
1,same_or_following_session,18,6,22,2025-10-09,2025-10-29T17:10:00,performanz,methodik,0,0.484574248273146,1.0,1,1,1
2,same_or_following_session,18,6,22,2025-10-09,2025-11-12T17:10:00,performanz,methodik,0,0.484574248273146,1.0,1,1,1
3,same_or_following_session,18,6,22,2025-10-09,2025-11-26T17:10:00,performanz,methodik,0,0.484574248273146,0.6,1,1,1
0,same_or_following_session,18,6,22,2025-10-16,2025-10-22T17:10:00,kognition,methodik,0,0.38084992612878,1.0,1,1,1
1,same_or_following_session,18,6,22,2025-10-16,2025-10-29T17:10:00,kognition,methodik,0,0.38084992612878,1.0,1,1,1
2,same_or_following_session,18,6,22,2025-10-16,2025-11-12T17:10:00,kognition,methodik,0,0.38084992612878,1.0,1,1,1
3,same_or_following_session,18,6,22,2025-10-16,2025-11-26T17:10:00,kognition,methodik,0,0.38084992612878,0.6,1,1,1
0,same_or_following_session,1,6,22,2025-10-23,2025-10-29T17:10:00,regulation,methodik,0,0.4787709744060375,1.0,1,1,1
1,same_or_following_session,1,6,22,2025-10-23,2025-11-12T17:10:00,regulation,methodik,0,0.4787709744060375,1.0,1,1,1
2,same_or_following_session,1,6,22,2025-10-23,2025-11-26T17:10:00,regulation,methodik,0,0.4787709744060375,0.6,1,1,1
3,same_or_following_session,1,6,22,2025-10-23,2025-12-03T17:10:00,regulation,methodik,0,0.4787709744060375,0.88421052631579,1,1,1
0,same_or_following_session,18,6,22,2025-10-23,2025-10-29T17:10:00,kognition,methodik,0,0.44568707146615605,1.0,1,1,1
1,same_or_following_session,18,6,22,2025-10-23,2025-11-12T17:10:00,kognition,methodik,0,0.44568707146615605,1.0,1,1,1
2,same_or_following_session,18,6,22,2025-10-23,2025-11-26T17:10:00,kognition,methodik,0,0.44568707146615605,0.6,1,1,1
3,same_or_following_session,18,6,22,2025-10-23,2025-12-03T17:10:00,kognition,methodik,0,0.44568707146615605,0.88421052631579,1,1,1
0,same_or_following_session,1,6,22,2025-11-06,2025-11-12T17:10:00,kognition,methodik,0,0.54273794544605,1.0,1,1,1
1,same_or_following_session,1,6,22,2025-11-06,2025-11-26T17:10:00,kognition,methodik,0,0.54273794544605,0.6,1,1,1
2,same_or_following_session,1,6,22,2025-11-06,2025-12-03T17:10:00,kognition,methodik,0,0.54273794544605,0.88421052631579,1,1,1
3,same_or_following_session,1,6,22,2025-11-06,2025-12-10T17:10:00,kognition,methodik,0,0.54273794544605,0.82105263157895,1,1,1
0,same_or_following_session,1,6,22,2025-11-13,2025-11-26T17:10:00,kognition,methodik,0,0.567207273403886,0.6,1,1,1
1,same_or_following_session,1,6,22,2025-11-13,2025-12-03T17:10:00,kognition,methodik,0,0.567207273403886,0.88421052631579,1,1,1
2,same_or_following_session,1,6,22,2025-11-13,2025-12-10T17:10:00,kognition,methodik,0,0.567207273403886,0.82105263157895,1,1,1
0,same_or_following_session,1,6,22,2025-11-20,2025-11-26T17:10:00,kognition,methodik,0,0.5610779037321666,0.6,1,1,1
1,same_or_following_session,1,6,22,2025-11-20,2025-12-03T17:10:00,kognition,methodik,0,0.5610779037321666,0.88421052631579,1,1,1
2,same_or_following_session,1,6,22,2025-11-20,2025-12-10T17:10:00,kognition,methodik,0,0.5610779037321666,0.82105263157895,1,1,1
0,same_or_following_session,1,6,22,2025-12-04,2025-12-10T17:10:00,kognition,methodik,0,0.4877291587755,0.82105263157895,1,1,1
0,same_or_following_session,1,6,5,2025-11-12,2025-11-12T17:10:00,kognition,sozial,0,0.31844470318801,0.90146341463415,1,1,1
1,same_or_following_session,1,6,5,2025-11-12,2025-11-26T18:23:34,kognition,sozial,0,0.31844470318801,0.89756097560976,1,1,1
2,same_or_following_session,1,6,5,2025-11-12,2025-12-10T18:27:20,kognition,performanz,0,0.31844470318801,0.84761904761905,1,1,1
0,same_or_following_session,1,6,5,2025-11-26,2025-11-26T18:23:34,kognition,sozial,0,0.5056431661946367,0.89756097560976,1,1,1
1,same_or_following_session,1,6,5,2025-11-26,2025-12-10T18:27:20,kognition,performanz,0,0.5056431661946367,0.84761904761905,1,1,1
0,same_or_following_session,1,6,5,2025-12-10,2025-12-10T18:27:20,kognition,performanz,0,0.45280275141216,0.84761904761905,1,1,1
0,same_or_following_session,1,7,11,2025-09-05,2025-09-11T15:35:00,kognition,sozial,0,0.48284986715745504,0.732,1,1,1
1,same_or_following_session,1,7,11,2025-09-05,2025-09-11T15:35:00,kognition,sozial,0,0.48284986715745504,0.98285714285714,1,1,1
2,same_or_following_session,1,7,11,2025-09-05,2025-09-11T15:35:00,kognition,sozial,0,0.48284986715745504,0.79047619047619,1,1,1
3,same_or_following_session,1,7,11,2025-09-05,2025-09-18T15:35:00,kognition,methodik,0,0.48284986715745504,0.88421052631579,1,1,1
0,same_or_following_session,1,7,11,2025-09-12,2025-09-18T15:35:00,kognition,methodik,0,0.320639526902592,0.88421052631579,1,1,1
1,same_or_following_session,1,7,11,2025-09-12,2025-09-18T15:35:00,kognition,sozial,0,0.320639526902592,0.96260869565217,1,1,1
2,same_or_following_session,1,7,11,2025-09-12,2025-09-18T15:35:00,kognition,methodik,0,0.320639526902592,0.82105263157895,1,1,1
3,same_or_following_session,1,7,11,2025-09-12,2025-09-25T15:35:00,kognition,kognition,1,0.320639526902592,0.85945945945946,1,1,1
0,same_or_following_session,1,7,11,2025-09-19,2025-09-25T15:35:00,regulation,kognition,0,0.46571522613252797,0.85945945945946,1,1,1
1,same_or_following_session,1,7,11,2025-09-19,2025-09-25T15:35:00,regulation,kognition,0,0.46571522613252797,1.0,1,1,1
2,same_or_following_session,1,7,11,2025-09-19,2025-09-25T15:35:00,regulation,sozial,0,0.46571522613252797,0.88571428571429,1,1,1
3,same_or_following_session,1,7,11,2025-09-19,2025-10-02T15:35:00,regulation,methodik,0,0.46571522613252797,0.77894736842105,1,1,1
0,same_or_following_session,1,7,11,2025-11-07,2025-11-13T15:35:00,kognition,sozial,0,0.5467011480180767,0.73354838709677,1,1,1
1,same_or_following_session,1,7,11,2025-11-07,2025-11-13T15:35:00,kognition,sozial,0,0.5467011480180767,0.57894736842105,1,1,1
2,same_or_following_session,1,7,11,2025-11-07,2025-11-13T16:48:41,kognition,kognition,1,0.5467011480180767,1.0,1,1,1
3,same_or_following_session,1,7,11,2025-11-07,2025-11-27T15:35:00,kognition,methodik,0,0.5467011480180767,1.0,1,1,1
0,same_or_following_session,1,7,11,2025-11-14,2025-11-27T15:35:00,kognition,methodik,0,0.5160093915621841,1.0,1,1,1
1,same_or_following_session,1,7,11,2025-11-14,2025-11-27T16:51:04,kognition,performanz,0,0.5160093915621841,0.71162790697674,1,1,1
2,same_or_following_session,1,7,11,2025-11-14,2025-11-27T16:53:11,kognition,affektiv,0,0.5160093915621841,0.56342592592593,1,1,1
3,same_or_following_session,1,7,11,2025-11-14,2025-12-04T15:35:00,kognition,methodik,0,0.5160093915621841,1.0,1,1,1
0,same_or_following_session,1,7,11,2025-11-28,2025-12-04T15:35:00,performanz,methodik,0,0.46049512665394,1.0,1,1,1
1,same_or_following_session,1,7,11,2025-11-28,2025-12-04T16:42:55,performanz,performanz,1,0.46049512665394,0.83255813953488,1,1,1
2,same_or_following_session,1,7,11,2025-11-28,2025-12-04T16:52:36,performanz,sozial,0,0.46049512665394,0.82105263157895,1,1,1
3,same_or_following_session,1,7,11,2025-11-28,2025-12-11T15:35:00,performanz,methodik,0,0.46049512665394,1.0,1,1,1
0,same_or_following_session,1,7,20,2025-09-05,2025-09-11T15:35:00,performanz,sozial,0,0.480502966692644,0.732,1,1,1
1,same_or_following_session,1,7,20,2025-09-05,2025-09-11T15:35:00,performanz,sozial,0,0.480502966692644,0.98285714285714,1,1,1
2,same_or_following_session,1,7,20,2025-09-05,2025-09-11T15:35:00,performanz,sozial,0,0.480502966692644,0.79047619047619,1,1,1
3,same_or_following_session,1,7,20,2025-09-05,2025-09-18T15:35:00,performanz,methodik,0,0.480502966692644,0.88421052631579,1,1,1
0,same_or_following_session,1,7,20,2025-09-12,2025-09-18T15:35:00,kognition,methodik,0,0.60485050706038,0.88421052631579,1,1,1
1,same_or_following_session,1,7,20,2025-09-12,2025-09-18T15:35:00,kognition,sozial,0,0.60485050706038,0.96260869565217,1,1,1
2,same_or_following_session,1,7,20,2025-09-12,2025-09-18T15:35:00,kognition,methodik,0,0.60485050706038,0.82105263157895,1,1,1
3,same_or_following_session,1,7,20,2025-09-12,2025-09-25T15:35:00,kognition,kognition,1,0.60485050706038,0.85945945945946,1,1,1
0,same_or_following_session,1,7,20,2025-09-19,2025-09-25T15:35:00,kognition,kognition,1,0.5280450346145941,0.85945945945946,1,1,1
1,same_or_following_session,1,7,20,2025-09-19,2025-09-25T15:35:00,kognition,kognition,1,0.5280450346145941,1.0,1,1,1
2,same_or_following_session,1,7,20,2025-09-19,2025-09-25T15:35:00,kognition,sozial,0,0.5280450346145941,0.88571428571429,1,1,1
3,same_or_following_session,1,7,20,2025-09-19,2025-10-02T15:35:00,kognition,methodik,0,0.5280450346145941,0.77894736842105,1,1,1
0,same_or_following_session,1,7,20,2025-09-26,2025-10-02T15:35:00,performanz,methodik,0,0.5023960386987075,0.77894736842105,1,1,1
1,same_or_following_session,1,7,20,2025-09-26,2025-10-02T16:53:16,performanz,methodik,0,0.5023960386987075,1.0,1,1,1
2,same_or_following_session,1,7,20,2025-09-26,2025-10-23T15:35:00,performanz,methodik,0,0.5023960386987075,0.64210526315789,1,1,1
3,same_or_following_session,1,7,20,2025-09-26,2025-10-23T15:35:00,performanz,methodik,0,0.5023960386987075,1.0,1,1,1
0,same_or_following_session,1,7,20,2025-10-24,2025-10-30T15:35:00,performanz,performanz,1,0.458985483376968,1.0,1,1,1
1,same_or_following_session,1,7,20,2025-10-24,2025-10-30T16:55:47,performanz,kognition,0,0.458985483376968,1.0,1,1,1
2,same_or_following_session,1,7,20,2025-10-24,2025-11-06T15:35:00,performanz,sozial,0,0.458985483376968,0.7296,1,1,1
3,same_or_following_session,1,7,20,2025-10-24,2025-11-06T15:35:00,performanz,methodik,0,0.458985483376968,0.89473684210526,1,1,1
0,same_or_following_session,1,7,20,2025-11-14,2025-11-27T15:35:00,performanz,methodik,0,0.511872496626458,1.0,1,1,1
1,same_or_following_session,1,7,20,2025-11-14,2025-11-27T16:51:04,performanz,performanz,1,0.511872496626458,0.71162790697674,1,1,1
2,same_or_following_session,1,7,20,2025-11-14,2025-11-27T16:53:11,performanz,affektiv,0,0.511872496626458,0.56342592592593,1,1,1
3,same_or_following_session,1,7,20,2025-11-14,2025-12-04T15:35:00,performanz,methodik,0,0.511872496626458,1.0,1,1,1
0,same_or_following_session,1,7,20,2025-11-28,2025-12-04T15:35:00,kognition,methodik,0,0.5027790887955175,1.0,1,1,1
1,same_or_following_session,1,7,20,2025-11-28,2025-12-04T16:42:55,kognition,performanz,0,0.5027790887955175,0.83255813953488,1,1,1
2,same_or_following_session,1,7,20,2025-11-28,2025-12-04T16:52:36,kognition,sozial,0,0.5027790887955175,0.82105263157895,1,1,1
3,same_or_following_session,1,7,20,2025-11-28,2025-12-11T15:35:00,kognition,methodik,0,0.5027790887955175,1.0,1,1,1
0,same_or_following_session,1,7,24,2025-09-19,2025-09-25T15:35:00,kognition,kognition,1,0.474743295185876,0.85945945945946,1,1,1
1,same_or_following_session,1,7,24,2025-09-19,2025-09-25T15:35:00,kognition,kognition,1,0.474743295185876,1.0,1,1,1
2,same_or_following_session,1,7,24,2025-09-19,2025-09-25T15:35:00,kognition,sozial,0,0.474743295185876,0.88571428571429,1,1,1
3,same_or_following_session,1,7,24,2025-09-19,2025-10-02T15:35:00,kognition,methodik,0,0.474743295185876,0.77894736842105,1,1,1
0,same_or_following_session,1,7,24,2025-09-26,2025-10-02T15:35:00,kognition,methodik,0,0.541678571315746,0.77894736842105,1,1,1
1,same_or_following_session,1,7,24,2025-09-26,2025-10-02T16:53:16,kognition,methodik,0,0.541678571315746,1.0,1,1,1
2,same_or_following_session,1,7,24,2025-09-26,2025-10-23T15:35:00,kognition,methodik,0,0.541678571315746,0.64210526315789,1,1,1
3,same_or_following_session,1,7,24,2025-09-26,2025-10-23T15:35:00,kognition,methodik,0,0.541678571315746,1.0,1,1,1
0,same_or_following_session,1,7,24,2025-11-07,2025-11-13T15:35:00,kognition,sozial,0,0.5014615652425051,0.73354838709677,1,1,1
1,same_or_following_session,1,7,24,2025-11-07,2025-11-13T15:35:00,kognition,sozial,0,0.5014615652425051,0.57894736842105,1,1,1
2,same_or_following_session,1,7,24,2025-11-07,2025-11-13T16:48:41,kognition,kognition,1,0.5014615652425051,1.0,1,1,1
3,same_or_following_session,1,7,24,2025-11-07,2025-11-27T15:35:00,kognition,methodik,0,0.5014615652425051,1.0,1,1,1
0,same_or_following_session,1,7,24,2025-11-14,2025-11-27T15:35:00,performanz,methodik,0,0.45094361556574664,1.0,1,1,1
1,same_or_following_session,1,7,24,2025-11-14,2025-11-27T16:51:04,performanz,performanz,1,0.45094361556574664,0.71162790697674,1,1,1
2,same_or_following_session,1,7,24,2025-11-14,2025-11-27T16:53:11,performanz,affektiv,0,0.45094361556574664,0.56342592592593,1,1,1
3,same_or_following_session,1,7,24,2025-11-14,2025-12-04T15:35:00,performanz,methodik,0,0.45094361556574664,1.0,1,1,1
0,same_or_following_session,1,7,24,2025-11-28,2025-12-04T15:35:00,kognition,methodik,0,0.47005266638852594,1.0,1,1,1
1,same_or_following_session,1,7,24,2025-11-28,2025-12-04T16:42:55,kognition,performanz,0,0.47005266638852594,0.83255813953488,1,1,1
2,same_or_following_session,1,7,24,2025-11-28,2025-12-04T16:52:36,kognition,sozial,0,0.47005266638852594,0.82105263157895,1,1,1
3,same_or_following_session,1,7,24,2025-11-28,2025-12-11T15:35:00,kognition,methodik,0,0.47005266638852594,1.0,1,1,1
0,same_or_following_session,1,7,4,2025-09-19,2025-11-27T16:53:11,regulation,affektiv,0,0.18250574466027197,0.56342592592593,1,1,1
0,same_or_following_session,1,7,4,2025-09-26,2025-11-27T16:53:11,kognition,affektiv,0,0.477773263004212,0.56342592592593,1,1,1
0,same_or_following_session,1,7,4,2025-10-24,2025-11-27T16:53:11,kognition,affektiv,0,0.460062254238725,0.56342592592593,1,1,1
0,same_or_following_session,1,7,4,2025-11-14,2025-11-27T16:53:11,kognition,affektiv,0,0.481177876274334,0.56342592592593,1,1,1
0,same_or_following_session,1,7,6,2025-09-05,2025-09-11T15:35:00,performanz,sozial,0,0.43836996737337,0.732,1,1,1
1,same_or_following_session,1,7,6,2025-09-05,2025-09-11T15:35:00,performanz,sozial,0,0.43836996737337,0.98285714285714,1,1,1
2,same_or_following_session,1,7,6,2025-09-05,2025-09-11T15:35:00,performanz,sozial,0,0.43836996737337,0.79047619047619,1,1,1
3,same_or_following_session,1,7,6,2025-09-05,2025-09-18T15:35:00,performanz,methodik,0,0.43836996737337,0.88421052631579,1,1,1
0,same_or_following_session,1,7,6,2025-09-12,2025-09-18T15:35:00,kognition,methodik,0,0.532051864967382,0.88421052631579,1,1,1
1,same_or_following_session,1,7,6,2025-09-12,2025-09-18T15:35:00,kognition,sozial,0,0.532051864967382,0.96260869565217,1,1,1
2,same_or_following_session,1,7,6,2025-09-12,2025-09-18T15:35:00,kognition,methodik,0,0.532051864967382,0.82105263157895,1,1,1
3,same_or_following_session,1,7,6,2025-09-12,2025-09-25T15:35:00,kognition,kognition,1,0.532051864967382,0.85945945945946,1,1,1
0,same_or_following_session,1,7,6,2025-09-19,2025-09-25T15:35:00,kognition,kognition,1,0.293260553738075,0.85945945945946,1,1,1
1,same_or_following_session,1,7,6,2025-09-19,2025-09-25T15:35:00,kognition,kognition,1,0.293260553738075,1.0,1,1,1
2,same_or_following_session,1,7,6,2025-09-19,2025-09-25T15:35:00,kognition,sozial,0,0.293260553738075,0.88571428571429,1,1,1
3,same_or_following_session,1,7,6,2025-09-19,2025-10-02T15:35:00,kognition,methodik,0,0.293260553738075,0.77894736842105,1,1,1
0,same_or_following_session,1,7,6,2025-10-24,2025-10-30T15:35:00,kognition,performanz,0,0.5368818879246233,1.0,1,1,1
1,same_or_following_session,1,7,6,2025-10-24,2025-10-30T16:55:47,kognition,kognition,1,0.5368818879246233,1.0,1,1,1
2,same_or_following_session,1,7,6,2025-10-24,2025-11-06T15:35:00,kognition,sozial,0,0.5368818879246233,0.7296,1,1,1
3,same_or_following_session,1,7,6,2025-10-24,2025-11-06T15:35:00,kognition,methodik,0,0.5368818879246233,0.89473684210526,1,1,1
0,same_or_following_session,1,7,6,2025-11-07,2025-11-13T15:35:00,kognition,sozial,0,0.564095476274908,0.73354838709677,1,1,1
1,same_or_following_session,1,7,6,2025-11-07,2025-11-13T15:35:00,kognition,sozial,0,0.564095476274908,0.57894736842105,1,1,1
2,same_or_following_session,1,7,6,2025-11-07,2025-11-13T16:48:41,kognition,kognition,1,0.564095476274908,1.0,1,1,1
3,same_or_following_session,1,7,6,2025-11-07,2025-11-27T15:35:00,kognition,methodik,0,0.564095476274908,1.0,1,1,1
0,same_or_following_session,1,7,6,2025-11-14,2025-11-27T15:35:00,regulation,methodik,0,0.513911224409588,1.0,1,1,1
1,same_or_following_session,1,7,6,2025-11-14,2025-11-27T16:51:04,regulation,performanz,0,0.513911224409588,0.71162790697674,1,1,1
2,same_or_following_session,1,7,6,2025-11-14,2025-11-27T16:53:11,regulation,affektiv,0,0.513911224409588,0.56342592592593,1,1,1
3,same_or_following_session,1,7,6,2025-11-14,2025-12-04T15:35:00,regulation,methodik,0,0.513911224409588,1.0,1,1,1
0,same_or_following_session,1,7,6,2025-11-28,2025-12-04T15:35:00,kognition,methodik,0,0.44449563158538596,1.0,1,1,1
1,same_or_following_session,1,7,6,2025-11-28,2025-12-04T16:42:55,kognition,performanz,0,0.44449563158538596,0.83255813953488,1,1,1
2,same_or_following_session,1,7,6,2025-11-28,2025-12-04T16:52:36,kognition,sozial,0,0.44449563158538596,0.82105263157895,1,1,1
3,same_or_following_session,1,7,6,2025-11-28,2025-12-11T15:35:00,kognition,methodik,0,0.44449563158538596,1.0,1,1,1
